"Unit_quarter","taxon_name","Agility","PhysicalProtection","Metabolites","above","epi","hemi","eu","density","Bodymass.mg","ind.Loss.Jh","Biomass.mg","pop.Loss.Jh","efficiency"
"U23qB","Paratylenchus",1,1,1,0,0,1,1,4202.0584791491,5.13e-05,1.71349346082443e-05,0.215565599980349,0.0720019972602382,0.906
"U23qB","Plectus",1,1,1,0,0,1,1,4202.0584791491,0.0008578,0.000121378295323782,3.6045257634141,0.510038695049963,0.906
"U23qB","Pratylenchus",1,1,1,0,0,1,1,2101.02923957455,0.0001438,3.5077213891464e-05,0.30212800465082,0.0736982520287763,0.906
"U23qB","Prionchulus",1,1,1,0,0,1,1,8404.11695829819,0.0115883,0.000741330250006387,97.3894285478469,6.23022612577811,0.906
"U23qB","Prismatolaimus",1,1,1,0,0,1,1,2101.02923957455,0.0003565,6.59313603839502e-05,0.749016923908327,0.138523715971606,0.906
"U23qB","Psilenchus",1,1,1,0,0,1,1,18909.2631561709,0.0005515,8.92890594400146e-05,10.4284586306283,1.68839032191822,0.906
"U23qB","Rotylenchus",1,1,1,0,0,1,1,4202.0584791491,0.0008595,0.000121545443618733,3.61166926282865,0.510741061960037,0.906
"U23qB","Thornia",1,1,1,0,0,1,1,8404.11695829819,0.0008752,0.000123084377531614,7.35528316190258,1.03441550451502,0.906
"U23qB","Trichodorus",1,1,1,0,0,1,1,8404.11695829819,0.000987,0.000133811205085846,8.29486343784031,1.12456501787228,0.906
"U23qB","Tylencholaimus",1,1,1,0,0,1,1,8404.11695829819,0.0004137,7.31158757223937e-05,3.47678318564796,0.614474371079392,0.906
"U23qB","Symphyla",1,1,0.4,0,0,1,1,100,0.0489523773582387,0.00275984241599194,4.89523773582387,0.275984241599194,0.906
"U23qB","Entomobryidae_medium",0.7,1,1,0.5,1,0.5,0,200,0.00930797177829173,0.000636598364015909,1.86159435565835,0.127319672803182,0.906
"U23qB","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,300,0.0298641983511657,0.00143145285371979,8.95925950534971,0.429435856115938,0.906
"U23qB","Isotomidae_medium",0.7,1,1,0,0,1,0.5,4100,0.00952425897112548,0.000646844131393281,39.0494617816145,2.65206093871245,0.906
"U23qB","Isotomidae_small",0.7,1,1,0,0,1,0.5,600,0.00326229668629661,0.000307169241754917,1.95737801177797,0.18430154505295,0.906
"U23qB","Laelapidae",1,0.7,1,0,0,1,0.5,100,0.0118366321694462,0.000225381826501207,1.18366321694462,0.0225381826501207,0.906
"U23qB","Oppiidae",1,0.4,0.7,0,0,1,0.5,100,0.0016212615684289,3.41738190138135e-05,0.16212615684289,0.00341738190138135,0.906
"U23qB","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,200,0.00361961154390406,5.80881048620534e-05,0.723922308780812,0.0116176209724107,0.906
"U23qB","Tullbergiidae",1,1,0.4,0,0,1,1,200,0.0107259383324597,0.000702535307725915,2.14518766649194,0.140507061545183,0.906
"U23qC","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U23qC","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U23qC","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U23qC","Anaplectus",1,1,1,0,0,1,1,1486.67941363926,0.0014974,0.000178778259257617,2.22615375398343,0.265785957644561,0.906
"U23qC","Campydora",1,1,1,0,0,1,1,1486.67941363926,0.0002789,5.55891212198603e-05,0.41463488846399,0.0826432021398637,0.906
"U23qC","Mylonchulus",1,1,1,0,0,1,1,1486.67941363926,0.0017233,0.000197119715232653,2.56199463352454,0.293053822658819,0.906
"U23qC","Pungentus",1,1,1,0,0,1,1,4460.03824091778,0.001935,0.000213651571870967,8.63017399617591,0.952894180776705,0.906
"U23qC","Autognethidae",1,0.4,0.7,0,0,1,0.5,1727.27272727273,0.00498454906816673,7.329460461892e-05,8.60967566319709,0.126599771614498,0.906
"U23qC","Blattisociidae",1,0.7,1,0,0,1,0.5,3454.54545454545,0.0122242292223409,0.000230452328339546,42.2291554953594,0.796108043354793,0.906
"U23qC","Hypochthoniidae",1,0.4,0.7,0,0,1,0.5,1727.27272727273,0.0153249357764268,0.0001571992601726,26.4703436138281,0.271525994843583,0.906
"U23qC","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,1356.52173913043,0.0336157385194808,0.001554168116989,45.6004800785999,2.10826283695898,0.906
"U23qC","Isotomidae_medium",0.7,1,1,0,0,1,0.5,6330.4347826087,0.00888987341747985,0.000616584015799245,56.2767638950029,3.90324490001609,0.906
"U23qC","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,10363.6363636364,0.00131923101263436,2.98406595497433e-05,13.6720304945743,0.309257744424614,0.906
"U23qC","Scutacaridae",1,0.7,1,0,0.5,1,0.5,1727.27272727273,0.00064634479445507,1.8634669145834e-05,1.11641373587694,0.0321871557973497,0.906
"U23qC","Tullbergiidae",1,1,0.4,0,0,1,1,113.04347826087,0.02182729911843,0.00115117813790311,2.46743381338775,0.130133180806438,0.906
"U23qC","Aphididae",1,0.7,0.7,0,1,1,1,300,0.102494737231224,0.00311245953382055,30.7484211693672,0.933737860146165,0.906
"U23qC","Polydesmidae_small",1,0.4,0.7,0,1,1,0,11.1111111111111,0.348440412845901,0.00846973017471423,3.87156014273223,0.0941081130523802,0.906
"U23qD","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U23qD","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U23qD","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U23qD","Aporcelaimellus",1,1,1,0,0,1,1,9258.629570375,0.0090478,0.000624176995380846,83.7702286268389,5.77902358658092,0.906
"U23qD","Cephalobus",1,1,1,0,0,1,1,9258.629570375,0.0002662,5.38172187183306e-05,2.46464719163383,0.498273692620875,0.906
"U23qD","Coslenchus",1,1,1,0,0,1,1,9258.629570375,9.99e-05,2.723136728358e-05,0.924937094080463,0.252125142373496,0.906
"U23qD","Diphtherophora",1,1,1,0,0,1,1,18517.25914075,0.0005039,8.38591893402611e-05,9.33084688102393,1.55284234034684,0.906
"U23qD","Discolaimium",1,1,1,0,0,1,1,3086.20985679167,0.001191,0.000152477768774857,3.67567593943888,0.470578392934564,0.906
"U23qD","Eudorylaimus",1,1,1,0,0,1,1,6172.41971358333,0.0031351,0.000298794376676986,19.3511530440551,1.84428430090887,0.906
"U23qD","Helicotylenchus",1,1,1,0,0,1,1,24689.6788543333,0.0002937,5.76232737628211e-05,7.25135867951769,1.42270012373938,0.906
"U23qD","Laimydorus",1,1,1,0,0,1,1,3086.20985679167,0.0059012,0.000463767950876022,18.212341606899,1.43128522125765,0.906
"U23qD","Merlinius",1,1,1,0,0,1,1,3086.20985679167,0.0002527,5.19051789177572e-05,0.779885230811255,0.160190274794518,0.906
"U23qD","Microlaimus",1,1,1,0,0,1,1,3086.20985679167,0.0003622,6.66623039698834e-05,1.11782521012994,0.205733859588297,0.906
"U23qD","Paramphidelus",1,1,1,0,0,1,1,9258.629570375,0.000198,4.38101595436465e-05,1.83320865493425,0.405622038633652,0.906
"U23qD","Pratylenchus",1,1,1,0,0,1,1,3086.20985679167,0.0001438,3.5077213891464e-05,0.443796977406642,0.108255643260626,0.906
"U23qD","Prismatolaimus",1,1,1,0,0,1,1,3086.20985679167,0.0003565,6.59313603839502e-05,1.10023381394623,0.203478014288631,0.906
"U23qD","Psilenchus",1,1,1,0,0,1,1,3086.20985679167,0.0005515,8.92890594400146e-05,1.70204473602061,0.27556477534743,0.906
"U23qD","Pungentus",1,1,1,0,0,1,1,24689.6788543333,0.001935,0.000213651571870967,47.7745285831349,5.27498869621768,0.906
"U23qD","Rhabdolaimus",1,1,1,0,0,1,1,3086.20985679167,9.04e-05,2.54041934646146e-05,0.278993371053967,0.0784026722743359,0.906
"U23qD","Trichodorus",1,1,1,0,0,1,1,3086.20985679167,0.000987,0.000133811205085846,3.04608912865338,0.41296946008511,0.906
"U23qD","Tylencholaimus",1,1,1,0,0,1,1,3086.20985679167,0.0004137,7.31158757223937e-05,1.27676501775471,0.225650936342406,0.906
"U23qD","Tylolaimophorus",1,1,1,0,0,1,1,9258.629570375,0.0008719,0.000122761610819562,8.07259912240996,1.13660428004086,0.906
"U23qD","Symphyla",1,1,0.4,0,0,1,1,300,0.105477361011074,0.0042791854153657,31.6432083033222,1.28375562460971,0.906
"U23qD","Ceratozetidae",1,0.4,0.7,0,0,1,0.5,233.333333333333,0.0110587534553994,0.000125947278547396,2.58037580625986,0.0293876983277257,0.906
"U23qD","Entomobryidae_medium",0.7,1,1,0.5,1,0.5,0,113.725490196078,0.0139944312874158,0.00084520630616898,1.59152355817669,0.0961215014858837,0.906
"U23qD","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,682.352941176471,0.0263909016871261,0.00131357258706933,18.0079093865096,0.896320118235543,0.906
"U23qD","Isotomidae_medium",0.7,1,1,0,0,1,0.5,3525.49019607843,0.00878409473429724,0.000611475258551287,30.9682398671891,2.15575002916709,0.906
"U23qD","Isotomidae_small",0.7,1,1,0,0,1,0.5,1364.70588235294,0.00351806211193009,0.000323714524774427,4.801120058634,0.441775116162747,0.906
"U23qD","Laelapidae",1,0.7,1,0,0,1,0.5,233.333333333333,0.0057730112352399,0.000137280058365498,1.34703595488931,0.0320320136186162,0.906
"U23qD","Onychiuridae",1,1,0.4,0,0,1,1,113.725490196078,0.00351806211193009,0.000323714524774427,0.400093338219499,0.0368145930135621,0.906
"U23qD","Pauropoda",1,1,1,0,0,1,1,100,0.0133061510303004,0.00131118638997152,1.33061510303004,0.131118638997152,0.906
"U23qD","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,233.333333333333,0.00144974703037862,3.17575553275012e-05,0.338274307088344,0.0074100962430836,0.906
"U23qD","Aphididae",1,0.7,0.7,0,1,1,1,22.2222222222222,0.0936129287148059,0.00290555603305694,2.08028730477346,0.0645679118457096,0.906
"U23qD","Staphylinidae_ad",1,0.4,0.4,1,1,1,1,11.1111111111111,0.259247556243309,0.00629431312333994,2.88052840270343,0.0699368124815548,0.906
"U24qA","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U24qA","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U24qA","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U24qA","Amphidelus",1,1,1,0,0,1,1,5535.07627765065,0.0013065,0.000162609813170636,7.23157715675057,0.900057719393993,0.906
"U24qA","Boleodorus",1,1,1,0,0,1,1,44280.6102212052,0.0001001,2.72692490880287e-05,4.43248908314264,1.20749898989195,0.906
"U24qA","Discolaimium",1,1,1,0,0,1,1,11070.1525553013,0.001191,0.000152477768774857,13.1845516933638,1.68795216162962,0.906
"U24qA","Ditylenchus",1,1,1,0,0,1,1,22140.3051106026,0.0004511,7.76492977707638e-05,9.98749163539283,1.71917914426874,0.906
"U24qA","Ecumenicus",1,1,1,0,0,1,1,5535.07627765065,0.0006347,9.84495086540664e-05,3.51311291342487,0.544925539897485,0.906
"U24qA","Malenchus",1,1,1,0,0,1,1,5535.07627765065,7.98e-05,2.32946675068201e-05,0.441699086956522,0.128937761512759,0.906
"U24qA","Microdorylaimus",1,1,1,0,0,1,1,5535.07627765065,0.0002009,4.42551718892248e-05,1.11199682418002,0.2449557520874,0.906
"U24qA","Microlaimus",1,1,1,0,0,1,1,5535.07627765065,0.0003622,6.66623039698834e-05,2.00480462776507,0.368980937317238,0.906
"U24qA","Paratylenchus",1,1,1,0,0,1,1,83026.1441647598,5.13e-05,1.71349346082443e-05,4.25924119565218,1.42264755103782,0.906
"U24qA","Pratylenchus",1,1,1,0,0,1,1,49815.6864988559,0.0001438,3.5077213891464e-05,7.16349571853548,1.74739549047048,0.906
"U24qA","Tylenchus",1,1,1,0,0,1,1,11070.1525553013,0.0003598,6.63549689286411e-05,3.98304088939741,0.734559628842335,0.906
"U24qA","Hypochthoniidae",1,0.4,0.7,0,0,1,0.5,763.636363636364,0.0229683212513385,0.000206936307131682,17.539445319204,0.158024089082376,0.906
"U24qA","Hypogastruridae",0.7,1,1,0,1,1,1,118.75,0.0107259383324597,0.000702535307725915,1.27370517697959,0.0834260677924524,0.906
"U24qA","Isotomidae_medium",0.7,1,1,0,0,1,0.5,831.25,0.00963420351793677,0.000652025089724032,8.00843167428494,0.541995855833102,0.906
"U24qA","Katiannidae",0.7,1,1,0.5,1,0.5,0,593.75,0.00224458385966968,0.000236868222330235,1.33272166667887,0.140640507008577,0.906
"U24qA","Laelapidae",1,0.7,1,0,0,1,0.5,327.272727272727,0.0207690765044585,0.00033229828606532,6.79715231055005,0.10875216634865,0.906
"U24qA","Oppiidae",1,0.4,0.7,0,0,1,0.5,109.090909090909,0.00300811076615137,5.20072941729413e-05,0.328157538125604,0.0056735230006845,0.906
"U24qA","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,436.363636363636,0.00161636785395929,3.41214822252889e-05,0.705324154454962,0.0148893740619442,0.906
"U24qA","Protura",1,1,1,0,0,1,1,200,0.0109422182557698,0.000712351716373624,2.18844365115396,0.142470343274725,0.906
"U24qA","Rhodacaridae",1,0.7,1,0,0,1,0.5,763.636363636364,0.00518543974479579,0.000127473286067782,3.95979035057133,0.097343236633579,0.906
"U24qA","Tullbergiidae",1,1,0.4,0,0,1,1,356.25,0.023348499974662,0.00120636743418279,8.31790311597334,0.429768398427619,0.906
"U24qA","Elateridae_larva",1,0.4,1,0,0,1,1,11.1111111111111,8.29990185064752,0.0873689708443012,92.2211316738613,0.970766342714457,0.906
"U24qA","Julidae",1,0.4,0.7,0,1,1,0.5,33.3333333333333,6.7086175776662,0.0458944107465578,223.620585922206,1.52981369155193,0.906
"U24qA","Lithobiidae_large",1,1,1,0,0.5,1,0,155.555555555556,3.33597032122545,0.0577064653189468,518.928716635072,8.97656127183619,0.906
"U24qA","Lithobiidae_small",1,1,1,0,0.5,1,0,88.8888888888889,0.377709373026774,0.0171090846176501,33.5741664912688,1.5208075215689,0.906
"U24qB","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U24qB","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U24qB","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U24qB","Acrobeloides",1,1,1,0,0,1,1,4427.07581227437,0.0012632,0.000158844722442483,5.59228216606498,0.703217628632554,0.906
"U24qB","Alaimus",1,1,1,0,0,1,1,2951.38387484958,0.0005606,9.03105565318815e-05,1.65454580024067,0.266541120276886,0.906
"U24qB","Anatonchus",1,1,1,0,0,1,1,1475.69193742479,0.0092758,0.000635068179360488,13.6882232731649,0.937164991997312,0.906
"U24qB","Aphelenchus",1,1,1,0,0,1,1,5902.76774969916,0.000218,4.68406332484432e-05,1.28680336943442,0.276489379314397,0.906
"U24qB","Boleodorus",1,1,1,0,0,1,1,2951.38387484958,0.0001001,2.72692490880287e-05,0.295433525872443,0.0804820220376645,0.906
"U24qB","Coslenchus",1,1,1,0,0,1,1,1475.69193742479,9.99e-05,2.723136728358e-05,0.147421624548737,0.0401851091454322,0.906
"U24qB","Diphtherophora",1,1,1,0,0,1,1,5902.76774969916,0.0005039,8.38591893402611e-05,2.97440466907341,0.495001318353609,0.906
"U24qB","Discolaimium",1,1,1,0,0,1,1,1475.69193742479,0.001191,0.000152477768774857,1.75754909747292,0.225010214017577,0.906
"U24qB","Ditylenchus",1,1,1,0,0,1,1,1475.69193742479,0.0004511,7.76492977707638e-05,0.665684632972323,0.114586442667013,0.906
"U24qB","Enchodelus",1,1,1,0,0,1,1,4427.07581227437,0.0036802,0.000334012929700208,16.2925244043321,1.47870056206269,0.906
"U24qB","Eucephalobus",1,1,1,0,0,1,1,2951.38387484958,0.0002358,4.9467032314469e-05,0.695936317689531,0.145996201509587,0.906
"U24qB","Helicotylenchus",1,1,1,0,0,1,1,8854.15162454873,0.0002937,5.76232737628211e-05,2.60046433212996,0.510205202998898,0.906
"U24qB","Mylonchulus",1,1,1,0,0,1,1,2951.38387484958,0.0017233,0.000197119715232653,5.08611983152828,0.581775948952595,0.906
"U24qB","Paramphidelus",1,1,1,0,0,1,1,2951.38387484958,0.000198,4.38101595436465e-05,0.584374007220217,0.129300598431706,0.906
"U24qB","Plectus",1,1,1,0,0,1,1,1475.69193742479,0.0008578,0.000121378295323782,1.26584854392298,0.179116971787671,0.906
"U24qB","Prodesmodora",1,1,1,0,0,1,1,1475.69193742479,0.0001804,4.10652099615153e-05,0.266214825511432,0.0605995992488642,0.906
"U24qB","Rotylenchus",1,1,1,0,0,1,1,1475.69193742479,0.0008595,0.000121545443618733,1.26835722021661,0.179363631178884,0.906
"U24qB","Tylencholaimus",1,1,1,0,0,1,1,4427.07581227437,0.0004137,7.31158757223937e-05,1.83148126353791,0.323689524903868,0.906
"U24qB","Tylenchus",1,1,1,0,0,1,1,1475.69193742479,0.0003598,6.63549689286411e-05,0.53095395908544,0.0979194926560682,0.906
"U24qB","Symphyla",1,1,0.4,0,0,1,1,200,0.0912575655779854,0.0039393924474297,18.2515131155971,0.78787848948594,0.906
"U24qB","Brachychthoniidae",1,0.4,0.7,0,0,1,0.5,240,0.00073075666916339,1.98873416069361e-05,0.175381600599214,0.00477296198566465,0.906
"U24qB","Ceratozetidae",1,0.4,0.7,0,0,1,0.5,240,0.0110587534553994,0.000125947278547396,2.65410082929586,0.0302273468513751,0.906
"U24qB","Entomobryidae_medium",0.7,1,1,0.5,1,0.5,0,153.846153846154,0.0107259383324597,0.000702535307725915,1.65014435883996,0.108082355034756,0.906
"U24qB","Eupodidae",1,0.7,1,0,0.5,1,0.5,360,0.00229177304701698,4.29630892165228e-05,0.825038296926113,0.0154667121179482,0.906
"U24qB","Hypochthoniidae",1,0.4,0.7,0,0,1,0.5,1800,0.0274201124947606,0.000233403548190822,49.3562024905691,0.420126386743479,0.906
"U24qB","Isotomidae_large",0.7,1,1,0.5,1,0.5,0,153.846153846154,0.0263909016871261,0.00131357258706933,4.06013872109633,0.202088090318359,0.906
"U24qB","Isotomidae_medium",0.7,1,1,0,0,1,0.5,1230.76923076923,0.00846097775976592,0.000595752119109974,10.4135110889427,0.733233377366121,0.906
"U24qB","Isotomidae_small",0.7,1,1,0,0,1,0.5,307.692307692308,0.00351806211193009,0.000323714524774427,1.08248064982464,0.0996044691613622,0.906
"U24qB","Katiannidae",0.7,1,1,0.5,1,0.5,0,153.846153846154,0.00088440614478757,0.000123982858131897,0.136062483813472,0.0190742858664456,0.906
"U24qB","Oppiidae",1,0.4,0.7,0,0,1,0.5,4920,0.00286942584637912,5.03660583860937e-05,14.1175751641853,0.247801007259581,0.906
"U24qB","Oribatida_juv",1,0.4,0.7,0,0,1,0.5,240,0.00117600911879614,2.7476439149115e-05,0.282242188511074,0.0065943453957876,0.906
"U24qB","Parasitidae",1,0.7,1,0,0,1,0.5,120,0.172748279186699,0.00143473998802057,20.7297935024039,0.172168798562468,0.906
"U24qB","Pauropoda",1,1,1,0,0,1,1,100,0.0209663264119666,0.00170014944970157,2.09663264119666,0.170014944970157,0.906
"U24qB","Prostigmata_juv_undet",1,0.7,1,0,0.5,1,0.5,480,0.00064634479445507,1.8634669145834e-05,0.310245501338434,0.00894464119000032,0.906
"U24qB","Protura",1,1,1,0,0,1,1,200,0.0185584200097929,0.00102841529081447,3.71168400195858,0.205683058162894,0.906
"U24qB","Pygmephoridae",1,0.7,1,0,0.5,1,0.5,360,0.00064634479445507,1.8634669145834e-05,0.232684126003825,0.00670848089250024,0.906
"U24qB","Rhagidiidae",1,0.7,1,0,0.5,1,0.5,120,0.0248278110806474,0.000207004323416486,2.97933732967769,0.0248405188099783,0.906
"U24qB","Rhodacaridae",1,0.7,1,0,0,1,0.5,120,0.0159940077598148,0.000277450552914044,1.91928093117778,0.0332940663496853,0.906
"U24qB","Tectocepheidae",1,0.4,0.7,0,0,1,0.5,960,0.00763956240498698,9.7961688417178e-05,7.3339799087875,0.0940432208804909,0.906
"U24qB","Tydaeidae",1,0.7,1,0,0.5,1,0.5,1440,0.00119705271453286,2.79868457459851e-05,1.72375590892732,0.0403010578742185,0.906
"U24qB","Blaniulidae_small",1,0.4,0.7,0,1,1,0.5,77.7777777777778,0.791018373010449,0.0135300740561826,61.5236512341461,1.05233909325865,0.906
"U24qB","Elateridae_larva",1,0.4,1,0,0,1,1,11.1111111111111,1.1627497164993,0.0196595933483792,12.9194412944367,0.218439926093102,0.906
"U24qB","Geophilidae",1,1,1,0,0,1,1,11.1111111111111,0.12495590311654,0.0092281664033132,1.38839892351711,0.102535182259035,0.906
"U24qB","Lithobiidae_large",1,1,1,0,0.5,1,0,11.1111111111111,1.02821834491039,0.029919853896873,11.4246482767821,0.332442821076367,0.906
"U24qB","Lithobiidae_small",1,1,1,0,0.5,1,0,33.3333333333333,0.544933152022648,0.0209926874808782,18.1644384007549,0.699756249362606,0.906
"U24qB","Staphylinidae_ad",1,0.4,0.4,1,1,1,1,66.6666666666667,0.172530704268801,0.00462103301588639,11.5020469512534,0.30806886772576,0.906
"U24qC","plants",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.545
"U24qC","detritus",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.158
"U24qC","microbes",NA,NA,NA,NA,NA,NA,NA,1,1,0.0164306772297771,1,0,0.906
"U24qC","Amphidelus",1,1,1,0,0,1,1,3064.3078833023,0.0013065,0.000162609813170636,4.00351824953446,0.498286532401095,0.906
"U24qC","Anatonchus",1,1,1,0,0,1,1,1532.15394165115,0.0092758,0.000635068179360488,14.2119535319677,0.973022214224391,0.906
"U24qC","Aphelenchus",1,1,1,0,0,1,1,1532.15394165115,0.000218,4.68406332484432e-05,0.334009559279951,0.0717670608610382,0.906
"U24qC","Bitylenchus",1,1,1,0,0,1,1,1532.15394165115,0.0003481,6.48476468732803e-05,0.533342787088765,0.0993565777636983,0.906
"U24qC","Boleodorus",1,1,1,0,0,1,1,1532.15394165115,0.0001001,2.72692490880287e-05,0.15336860955928,0.0417806874760902,0.906
"U24qC","Coomansus",1,1,1,0,0,1,1,4596.46182495344,0.0063193,0.000486367165639588,29.0464212104283,2.23556810977317,0.906
"U24qC","Ditylenchus",1,1,1,0,0,1,1,1532.15394165115,0.0004511,7.76492977707638e-05,0.691154643078834,0.11897067764592,0.906
"U24qC","Ecumenicus",1,1,1,0,0,1,1,1532.15394165115,0.0006347,9.84495086540664e-05,0.972458106765985,0.150839802737947,0.906
"U24qC","Helicotylenchus",1,1,1,0,0,1,1,6128.61576660459,0.0002937,5.76232737628211e-05,1.79997445065177,0.353150904106198,0.906
"U24qC","Mesocriconema",1,1,1,0,0,1,1,1532.15394165115,0.0005044,8.39170175564889e-05,0.77281844816884,0.128573789220783,0.906
"U24qC","Microdorylaimus",1,1,1,0,0,1,1,1532.15394165115,0.0002009,4.42551718892248e-05,0.307809726877716,0.067805736048525,0.906
"U24qC","Mylonchulus",1,1,1,0,0,1,1,4596.46182495344,0.0017233,0.000197119715232653,7.92108266294226,0.906053246012585,0.906
"U24qC","Paratylenchus",1,1,1,0,0,1,1,1532.15394165115,5.13e-05,1.71349346082443e-05,0.078599497206704,0.0262533575999562,0.906
"U24qC","Pratylenchus",1,1,1,0,0,1,1,1532.15394165115,0.0001438,3.5077213891464e-05,0.220323736809435,0.053743691525947,0.906
"U24qC","Prionchulus",1,1,1,0,0,1,1,1532.15394165115,0.0115883,0.000741330250006387,17.755059522036,1.13583206461252,0.906
"U24qC","Prodesmodora",1,1,1,0,0,1,1,1532.15394165115,0.0001804,4.10652099615153e-05,0.276400571073867,0.0629182233072677,0.906
"U24qC","Psilenchus",1,1,1,0,0,1,1,6128.61576660459,0.0005515,8.92890594400146e-05,3.37993159528243,0.547218337469368,0.906
"U24qC","Rhabditis",1,1,1,0,0,1,1,1532.15394165115,0.0074997,0.000547848020570088,11.4906949162011,0.839387504142241,0.906
"U24qC","Acaridae",1,1,1,0,0,1,0.5,104.255319148936,0.00300811076615137,5.20072941729413e-05,0.313611547960461,0.00542203705207259,0.906
